problem_id,skill_id,node_code,node_name
395419,130,6.RP.A.3b,Solve Unit Rate Problems
395593,130,6.RP.A.3b,Solve Unit Rate Problems
407824,130,6.RP.A.3b,Solve Unit Rate Problems
408023,130,6.RP.A.3b,Solve Unit Rate Problems
430257,130,6.RP.A.3b,Solve Unit Rate Problems
430376,130,6.RP.A.3b,Solve Unit Rate Problems
564514,130,6.RP.A.3b,Solve Unit Rate Problems
564997,130,6.RP.A.3b,Solve Unit Rate Problems
447809,130,6.RP.A.3b,Solve Unit Rate Problems
564837,130,6.RP.A.3b,Solve Unit Rate Problems
564678,130,6.RP.A.3b,Solve Unit Rate Problems
559546,130,6.RP.A.3b,Solve Unit Rate Problems
560316,130,6.RP.A.3b,Solve Unit Rate Problems
559654,130,6.RP.A.3b,Solve Unit Rate Problems
559407,130,6.RP.A.3b,Solve Unit Rate Problems
560733,130,6.RP.A.3b,Solve Unit Rate Problems
546982,130,6.RP.A.3b,Solve Unit Rate Problems
546775,130,6.RP.A.3b,Solve Unit Rate Problems
478871,130,6.RP.A.3b,Solve Unit Rate Problems
547291,130,6.RP.A.3b,Solve Unit Rate Problems
478760,130,6.RP.A.3b,Solve Unit Rate Problems
547415,130,6.RP.A.3b,Solve Unit Rate Problems
593802,131,6.RP.A.3c,Solve Problems Involving Percents
275922,131,6.RP.A.3c,Solve Problems Involving Percents
142840,131,6.RP.A.3c,Solve Problems Involving Percents
210383,131,6.RP.A.3c,Solve Problems Involving Percents
142483,131,6.RP.A.3c,Solve Problems Involving Percents
143123,131,6.RP.A.3c,Solve Problems Involving Percents
370522,131,6.RP.A.3c,Solve Problems Involving Percents
275754,131,6.RP.A.3c,Solve Problems Involving Percents
185126,131,6.RP.A.3c,Solve Problems Involving Percents
143514,131,6.RP.A.3c,Solve Problems Involving Percents
127791,131,6.RP.A.3c,Solve Problems Involving Percents
128001,131,6.RP.A.3c,Solve Problems Involving Percents
236371,131,6.RP.A.3c,Solve Problems Involving Percents
19386,131,6.RP.A.3c,Solve Problems Involving Percents
129075,131,6.RP.A.3c,Solve Problems Involving Percents
185395,131,6.RP.A.3c,Solve Problems Involving Percents
238851,131,6.RP.A.3c,Solve Problems Involving Percents
128360,131,6.RP.A.3c,Solve Problems Involving Percents
128108,131,6.RP.A.3c,Solve Problems Involving Percents
236051,131,6.RP.A.3c,Solve Problems Involving Percents
199099,131,6.RP.A.3c,Solve Problems Involving Percents
172534,131,6.RP.A.3c,Solve Problems Involving Percents
10241,131,6.RP.A.3c,Solve Problems Involving Percents
185277,131,6.RP.A.3c,Solve Problems Involving Percents
4091,131,6.RP.A.3c,Solve Problems Involving Percents
593590,131,6.RP.A.3c,Solve Problems Involving Percents
350776,131,6.RP.A.3c,Solve Problems Involving Percents
129183,131,6.RP.A.3c,Solve Problems Involving Percents
361789,131,6.RP.A.3c,Solve Problems Involving Percents
307493,131,6.RP.A.3c,Solve Problems Involving Percents
361669,131,6.RP.A.3c,Solve Problems Involving Percents
307360,131,6.RP.A.3c,Solve Problems Involving Percents
239163,131,6.RP.A.3c,Solve Problems Involving Percents
55067,131,6.RP.A.3c,Solve Problems Involving Percents
497933,131,6.RP.A.3c,Solve Problems Involving Percents
497078,131,6.RP.A.3c,Solve Problems Involving Percents
237316,131,6.RP.A.3c,Solve Problems Involving Percents
237612,131,6.RP.A.3c,Solve Problems Involving Percents
271538,131,6.RP.A.3c,Solve Problems Involving Percents
154014,131,6.RP.A.3c,Solve Problems Involving Percents
228454,131,6.RP.A.3c,Solve Problems Involving Percents
560175,131,6.RP.A.3c,Solve Problems Involving Percents
270745,131,6.RP.A.3c,Solve Problems Involving Percents
164748,131,6.RP.A.3c,Solve Problems Involving Percents
153748,131,6.RP.A.3c,Solve Problems Involving Percents
171639,131,6.RP.A.3c,Solve Problems Involving Percents
172131,131,6.RP.A.3c,Solve Problems Involving Percents
172318,131,6.RP.A.3c,Solve Problems Involving Percents
164620,131,6.RP.A.3c,Solve Problems Involving Percents
237456,131,6.RP.A.3c,Solve Problems Involving Percents
271396,131,6.RP.A.3c,Solve Problems Involving Percents
271644,131,6.RP.A.3c,Solve Problems Involving Percents
19578,131,6.RP.A.3c,Solve Problems Involving Percents
382646,131,6.RP.A.3c,Solve Problems Involving Percents
324952,131,6.RP.A.3c,Solve Problems Involving Percents
155392,131,6.RP.A.3c,Solve Problems Involving Percents
270541,131,6.RP.A.3c,Solve Problems Involving Percents
231744,131,6.RP.A.3c,Solve Problems Involving Percents
228285,131,6.RP.A.3c,Solve Problems Involving Percents
320333,131,6.RP.A.3c,Solve Problems Involving Percents
231330,131,6.RP.A.3c,Solve Problems Involving Percents
296749,131,6.RP.A.3c,Solve Problems Involving Percents
321235,131,6.RP.A.3c,Solve Problems Involving Percents
171838,131,6.RP.A.3c,Solve Problems Involving Percents
418297,131,6.RP.A.3c,Solve Problems Involving Percents
164090,131,6.RP.A.3c,Solve Problems Involving Percents
47523,131,6.RP.A.3c,Solve Problems Involving Percents
263662,131,6.RP.A.3c,Solve Problems Involving Percents
498428,131,6.RP.A.3c,Solve Problems Involving Percents
208182,131,6.RP.A.3c,Solve Problems Involving Percents
239810,131,6.RP.A.3c,Solve Problems Involving Percents
496936,131,6.RP.A.3c,Solve Problems Involving Percents
497355,131,6.RP.A.3c,Solve Problems Involving Percents
238558,131,6.RP.A.3c,Solve Problems Involving Percents
239466,131,6.RP.A.3c,Solve Problems Involving Percents
237164,131,6.RP.A.3c,Solve Problems Involving Percents
32378,131,6.RP.A.3c,Solve Problems Involving Percents
153894,131,6.RP.A.3c,Solve Problems Involving Percents
370230,131,6.RP.A.3c,Solve Problems Involving Percents
32696,131,6.RP.A.3c,Solve Problems Involving Percents
515648,131,6.RP.A.3c,Solve Problems Involving Percents
263496,131,6.RP.A.3c,Solve Problems Involving Percents
496551,131,6.RP.A.3c,Solve Problems Involving Percents
32069,131,6.RP.A.3c,Solve Problems Involving Percents
231535,131,6.RP.A.3c,Solve Problems Involving Percents
263152,131,6.RP.A.3c,Solve Problems Involving Percents
497385,131,6.RP.A.3c,Solve Problems Involving Percents
498194,131,6.RP.A.3c,Solve Problems Involving Percents
370835,131,6.RP.A.3c,Solve Problems Involving Percents
19738,131,6.RP.A.3c,Solve Problems Involving Percents
276105,131,6.RP.A.3c,Solve Problems Involving Percents
229674,131,6.RP.A.3c,Solve Problems Involving Percents
236208,131,6.RP.A.3c,Solve Problems Involving Percents
262990,131,6.RP.A.3c,Solve Problems Involving Percents
78711,131,6.RP.A.3c,Solve Problems Involving Percents
263336,131,6.RP.A.3c,Solve Problems Involving Percents
272713,131,6.RP.A.3c,Solve Problems Involving Percents
271030,131,6.RP.A.3c,Solve Problems Involving Percents
143860,131,6.RP.A.3c,Solve Problems Involving Percents
497698,131,6.RP.A.3c,Solve Problems Involving Percents
73922,131,6.RP.A.3c,Solve Problems Involving Percents
365680,131,6.RP.A.3c,Solve Problems Involving Percents
127673,131,6.RP.A.3c,Solve Problems Involving Percents
164198,131,6.RP.A.3c,Solve Problems Involving Percents
174579,131,6.RP.A.3c,Solve Problems Involving Percents
10342,131,6.RP.A.3c,Solve Problems Involving Percents
382388,131,6.RP.A.3c,Solve Problems Involving Percents
228118,131,6.RP.A.3c,Solve Problems Involving Percents
110306,132,6.RP.A.3c,Solve Problems Involving Percents
119836,132,6.RP.A.3c,Solve Problems Involving Percents
365680,132,6.RP.A.3c,Solve Problems Involving Percents
35357,132,6.RP.A.3c,Solve Problems Involving Percents
172957,132,6.RP.A.3c,Solve Problems Involving Percents
119704,132,6.RP.A.3c,Solve Problems Involving Percents
119945,132,6.RP.A.3c,Solve Problems Involving Percents
221668,132,6.RP.A.3c,Solve Problems Involving Percents
361669,132,6.RP.A.3c,Solve Problems Involving Percents
222018,132,6.RP.A.3c,Solve Problems Involving Percents
10241,132,6.RP.A.3c,Solve Problems Involving Percents
31188,132,6.RP.A.3c,Solve Problems Involving Percents
325149,132,6.RP.A.3c,Solve Problems Involving Percents
361789,132,6.RP.A.3c,Solve Problems Involving Percents
240555,132,6.RP.A.3c,Solve Problems Involving Percents
320133,132,6.RP.A.3c,Solve Problems Involving Percents
142055,132,6.RP.A.3c,Solve Problems Involving Percents
113478,132,6.RP.A.3c,Solve Problems Involving Percents
560450,132,6.RP.A.3c,Solve Problems Involving Percents
111728,132,6.RP.A.3c,Solve Problems Involving Percents
271394,132,6.RP.A.3c,Solve Problems Involving Percents
323049,132,6.RP.A.3c,Solve Problems Involving Percents
10342,132,6.RP.A.3c,Solve Problems Involving Percents
3852,132,6.RP.A.3c,Solve Problems Involving Percents
33334,132,6.RP.A.3c,Solve Problems Involving Percents
221830,132,6.RP.A.3c,Solve Problems Involving Percents
45372,132,6.RP.A.3c,Solve Problems Involving Percents
496354,132,6.RP.A.3c,Solve Problems Involving Percents
33021,132,6.RP.A.3c,Solve Problems Involving Percents
45043,132,6.RP.A.3c,Solve Problems Involving Percents
150918,133,6.RP.A.3c,Solve Problems Involving Percents
31856,133,6.RP.A.3c,Solve Problems Involving Percents
114889,133,6.RP.A.3c,Solve Problems Involving Percents
497669,133,6.RP.A.3c,Solve Problems Involving Percents
407530,133,6.RP.A.3c,Solve Problems Involving Percents
407150,133,6.RP.A.3c,Solve Problems Involving Percents
33653,133,6.RP.A.3c,Solve Problems Involving Percents
407285,133,6.RP.A.3c,Solve Problems Involving Percents
132871,133,6.RP.A.3c,Solve Problems Involving Percents
114762,133,6.RP.A.3c,Solve Problems Involving Percents
407421,133,6.RP.A.3c,Solve Problems Involving Percents
133098,133,6.RP.A.3c,Solve Problems Involving Percents
115027,133,6.RP.A.3c,Solve Problems Involving Percents
114644,133,6.RP.A.3c,Solve Problems Involving Percents
171809,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
3578,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
272435,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
11608,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
14371,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
393738,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
212537,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
42715,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
394746,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
393425,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
18501,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
272220,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
319877,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
29501,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
14554,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
394101,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
350310,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
213216,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
394487,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
212653,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
213954,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
98240,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
79597,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
14257,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
57665,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
319813,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
42388,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
42486,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
559856,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
212942,134,6.RP.A.3d,Use Ratios to Convert Measurement Units
163759,135,6.NS.A.1,Interpret & Compute using Division of Fractions
20000,135,6.NS.A.1,Interpret & Compute using Division of Fractions
320253,135,6.NS.A.1,Interpret & Compute using Division of Fractions
490707,135,6.NS.A.1,Interpret & Compute using Division of Fractions
557055,135,6.NS.A.1,Interpret & Compute using Division of Fractions
320033,135,6.NS.A.1,Interpret & Compute using Division of Fractions
319914,135,6.NS.A.1,Interpret & Compute using Division of Fractions
21032,135,6.NS.A.1,Interpret & Compute using Division of Fractions
163575,135,6.NS.A.1,Interpret & Compute using Division of Fractions
517428,135,6.NS.A.1,Interpret & Compute using Division of Fractions
37956,135,6.NS.A.1,Interpret & Compute using Division of Fractions
37276,135,6.NS.A.1,Interpret & Compute using Division of Fractions
515041,135,6.NS.A.1,Interpret & Compute using Division of Fractions
201709,135,6.NS.A.1,Interpret & Compute using Division of Fractions
36501,135,6.NS.A.1,Interpret & Compute using Division of Fractions
275405,135,6.NS.A.1,Interpret & Compute using Division of Fractions
37735,135,6.NS.A.1,Interpret & Compute using Division of Fractions
288230,135,6.NS.A.1,Interpret & Compute using Division of Fractions
111092,135,6.NS.A.1,Interpret & Compute using Division of Fractions
91335,135,6.NS.A.1,Interpret & Compute using Division of Fractions
36911,135,6.NS.A.1,Interpret & Compute using Division of Fractions
277226,135,6.NS.A.1,Interpret & Compute using Division of Fractions
44687,135,6.NS.A.1,Interpret & Compute using Division of Fractions
201829,135,6.NS.A.1,Interpret & Compute using Division of Fractions
44207,135,6.NS.A.1,Interpret & Compute using Division of Fractions
275212,135,6.NS.A.1,Interpret & Compute using Division of Fractions
576579,135,6.NS.A.1,Interpret & Compute using Division of Fractions
576243,135,6.NS.A.1,Interpret & Compute using Division of Fractions
45097,135,6.NS.A.1,Interpret & Compute using Division of Fractions
350118,135,6.NS.A.1,Interpret & Compute using Division of Fractions
351102,135,6.NS.A.1,Interpret & Compute using Division of Fractions
349260,135,6.NS.A.1,Interpret & Compute using Division of Fractions
35549,135,6.NS.A.1,Interpret & Compute using Division of Fractions
201571,135,6.NS.A.1,Interpret & Compute using Division of Fractions
46664,135,6.NS.A.1,Interpret & Compute using Division of Fractions
288530,135,6.NS.A.1,Interpret & Compute using Division of Fractions
287888,135,6.NS.A.1,Interpret & Compute using Division of Fractions
349546,135,6.NS.A.1,Interpret & Compute using Division of Fractions
45479,135,6.NS.A.1,Interpret & Compute using Division of Fractions
264456,135,6.NS.A.1,Interpret & Compute using Division of Fractions
416720,135,6.NS.A.1,Interpret & Compute using Division of Fractions
263940,135,6.NS.A.1,Interpret & Compute using Division of Fractions
264639,135,6.NS.A.1,Interpret & Compute using Division of Fractions
263156,135,6.NS.A.1,Interpret & Compute using Division of Fractions
264344,135,6.NS.A.1,Interpret & Compute using Division of Fractions
264992,135,6.NS.A.1,Interpret & Compute using Division of Fractions
263570,135,6.NS.A.1,Interpret & Compute using Division of Fractions
261929,135,6.NS.A.1,Interpret & Compute using Division of Fractions
36743,135,6.NS.A.1,Interpret & Compute using Division of Fractions
262501,135,6.NS.A.1,Interpret & Compute using Division of Fractions
277396,135,6.NS.A.1,Interpret & Compute using Division of Fractions
263466,135,6.NS.A.1,Interpret & Compute using Division of Fractions
288005,135,6.NS.A.1,Interpret & Compute using Division of Fractions
35817,135,6.NS.A.1,Interpret & Compute using Division of Fractions
518589,135,6.NS.A.1,Interpret & Compute using Division of Fractions
262837,135,6.NS.A.1,Interpret & Compute using Division of Fractions
10794,135,6.NS.A.1,Interpret & Compute using Division of Fractions
263960,135,6.NS.A.1,Interpret & Compute using Division of Fractions
514446,135,6.NS.A.1,Interpret & Compute using Division of Fractions
348977,135,6.NS.A.1,Interpret & Compute using Division of Fractions
125069,135,6.NS.A.1,Interpret & Compute using Division of Fractions
36318,135,6.NS.A.1,Interpret & Compute using Division of Fractions
477073,135,6.NS.A.1,Interpret & Compute using Division of Fractions
262987,135,6.NS.A.1,Interpret & Compute using Division of Fractions
125391,135,6.NS.A.1,Interpret & Compute using Division of Fractions
417385,135,6.NS.A.1,Interpret & Compute using Division of Fractions
415185,135,6.NS.A.1,Interpret & Compute using Division of Fractions
126203,135,6.NS.A.1,Interpret & Compute using Division of Fractions
469563,135,6.NS.A.1,Interpret & Compute using Division of Fractions
522821,135,6.NS.A.1,Interpret & Compute using Division of Fractions
127330,135,6.NS.A.1,Interpret & Compute using Division of Fractions
414393,135,6.NS.A.1,Interpret & Compute using Division of Fractions
414757,135,6.NS.A.1,Interpret & Compute using Division of Fractions
131258,135,6.NS.A.1,Interpret & Compute using Division of Fractions
86400,135,6.NS.A.1,Interpret & Compute using Division of Fractions
184230,135,6.NS.A.1,Interpret & Compute using Division of Fractions
417173,135,6.NS.A.1,Interpret & Compute using Division of Fractions
416968,135,6.NS.A.1,Interpret & Compute using Division of Fractions
287627,135,6.NS.A.1,Interpret & Compute using Division of Fractions
476732,135,6.NS.A.1,Interpret & Compute using Division of Fractions
184060,135,6.NS.A.1,Interpret & Compute using Division of Fractions
587537,135,6.NS.A.1,Interpret & Compute using Division of Fractions
518845,135,6.NS.A.1,Interpret & Compute using Division of Fractions
517656,135,6.NS.A.1,Interpret & Compute using Division of Fractions
407357,135,6.NS.A.1,Interpret & Compute using Division of Fractions
132330,135,6.NS.A.1,Interpret & Compute using Division of Fractions
131386,135,6.NS.A.1,Interpret & Compute using Division of Fractions
131506,135,6.NS.A.1,Interpret & Compute using Division of Fractions
182148,135,6.NS.A.1,Interpret & Compute using Division of Fractions
183695,135,6.NS.A.1,Interpret & Compute using Division of Fractions
588744,135,6.NS.A.1,Interpret & Compute using Division of Fractions
130932,135,6.NS.A.1,Interpret & Compute using Division of Fractions
182258,135,6.NS.A.1,Interpret & Compute using Division of Fractions
81470,135,6.NS.A.1,Interpret & Compute using Division of Fractions
407929,135,6.NS.A.1,Interpret & Compute using Division of Fractions
588423,135,6.NS.A.1,Interpret & Compute using Division of Fractions
183784,135,6.NS.A.1,Interpret & Compute using Division of Fractions
183482,135,6.NS.A.1,Interpret & Compute using Division of Fractions
518730,135,6.NS.A.1,Interpret & Compute using Division of Fractions
407757,135,6.NS.A.1,Interpret & Compute using Division of Fractions
218311,135,6.NS.A.1,Interpret & Compute using Division of Fractions
218537,135,6.NS.A.1,Interpret & Compute using Division of Fractions
81228,135,6.NS.A.1,Interpret & Compute using Division of Fractions
182395,135,6.NS.A.1,Interpret & Compute using Division of Fractions
588631,135,6.NS.A.1,Interpret & Compute using Division of Fractions
518962,135,6.NS.A.1,Interpret & Compute using Division of Fractions
218191,135,6.NS.A.1,Interpret & Compute using Division of Fractions
588511,135,6.NS.A.1,Interpret & Compute using Division of Fractions
81337,135,6.NS.A.1,Interpret & Compute using Division of Fractions
521139,135,6.NS.A.1,Interpret & Compute using Division of Fractions
243534,135,6.NS.A.1,Interpret & Compute using Division of Fractions
199749,135,6.NS.A.1,Interpret & Compute using Division of Fractions
242767,135,6.NS.A.1,Interpret & Compute using Division of Fractions
243888,135,6.NS.A.1,Interpret & Compute using Division of Fractions
564260,135,6.NS.A.1,Interpret & Compute using Division of Fractions
287470,135,6.NS.A.1,Interpret & Compute using Division of Fractions
